,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1502,thepianofactory,301538073,MollyJongFast,14298769,3,0.0
1503,thepianofactory,301538073,KFaulders,177028305,3,0.0
1504,thepianofactory,301538073,DanaStarr18,1194677044426264577,3,0.0
1505,thepianofactory,301538073,CeciliaVega,22049293,3,0.0
1506,thepianofactory,301538073,AccountableGOP,1265761679947771905,3,0.0
1507,thepianofactory,301538073,ABCPolitics,16815644,3,0.0
1508,thenk0,4445638994,POTUS,1349149096909668363,3,0.0
1509,thenewindia,1642550696,JhaSanjay,50943008,3,0.0
1510,thenewindia,1642550696,Iyervval,1963945884,3,0.0
1511,theneurosim,2695606310,IanDunt,21202851,3,0.0
1512,thepianofactory,301538073,chrislhayes,4207961,3,0.0
1513,thepianofactory,301538073,naretevduorp,2567365058,3,0.0
1514,themaskinvestor,1356224511222444039,kylegriffin1,32871086,3,0.0
1515,thepocosin,1105517937492979712,AEI,30864583,3,0.0
1516,therealwombat1,756659591832866817,POTUS,1349149096909668363,3,0.0
1517,therealwombat1,756659591832866817,NBCNews,14173315,3,0.0
1518,therealwombat1,756659591832866817,JoeBiden,939091,3,0.0
1519,therealwombat1,756659591832866817,GangstaMimi,4888780694,3,0.0
1520,therealwombat1,756659591832866817,DanRather,36711022,3,0.0
1521,therealpepsi21,1372093380348444673,jonallendc,43409523,3,0.0
1522,therealpepsi21,1372093380348444673,everequivocal,268086677,3,0.0
1523,therealpepsi21,1372093380348444673,JordanSchachtel,535643852,3,0.0
1524,therealp_i,323898923,FatCash7,1345523332955955200,3,0.0
1525,therealbenhite,558282365,QTRBlackGarrett,751910692446281728,3,0.0
1526,thereal96119019,337495811,realTuckFrumper,55060090,3,0.0
1527,thereal96119019,337495811,LeaderMcConnell,1249982359,3,0.0
1528,thepocosin,1105517937492979712,RealScottRitter,1018582177381081095,3,0.0
1529,thepocosin,1105517937492979712,AronRTTT,626573884,3,0.0
1530,thepocosin,1105517937492979712,AEIfdp,430235090,3,0.0
1531,thenbr9,1277270746574749696,zerohedge,18856867,3,0.0
1532,themaskinvestor,1356224511222444039,abbydphillip,126722715,3,0.0
1533,therealwombat1,756659591832866817,SenateDems,73238146,3,0.0
1534,theawkwardlefty,1192661718457028608,RBReich,148529707,3,0.0
1535,theamanpandit,3090181315,priyankac19,19760270,3,0.0
1536,thea2326,744739095944044544,jdcmedlock,2363460824,3,0.0
1537,thea2326,744739095944044544,cceichhorn1,3102379764,3,0.0
1538,thea2326,744739095944044544,The_Albatross,317473873,3,0.0
1539,the1tigirius,608816397,thehill,1917731,3,0.0
1540,the1tigirius,608816397,SAVoltolin,1125044084907892737,3,0.0
1541,the1tigirius,608816397,AOC,138203134,3,0.0
1542,thatsgoing,1223311405757227013,StephenKing,2233154425,3,0.0
1543,thatsgoing,1223311405757227013,SenTedCruz,1074480192,3,0.0
1544,thatcancerguy,3115098231,tedcruz,23022687,3,0.0
1545,thankyoustories,914418923638083584,GlennnDavid,1352948297393180672,3,0.0
1546,thankyoustories,914418923638083584,Bianca09051997,798682095853989892,3,0.0
1547,tgreddragon,1079647495708274688,POTUS,1349149096909668363,3,0.0
1548,texasswinger18,1374445056426340357,newsmax,20545835,3,0.0
1549,texasflytyer,297561618,Laurentiius,19015580,3,0.0
1550,theawkwardlefty,1192661718457028608,JoeBiden,939091,3,0.0
1551,theawkwardlefty,1192661718457028608,REDGRRRL1,2623871254,3,0.0
1552,themaskinvestor,1356224511222444039,USDOT,393562221,3,0.0
1553,theawkwardlefty,1192661718457028608,Schwarzenegger,12044602,3,0.0
1554,themaskinvestor,1356224511222444039,SecretaryPete,1356958547603513346,3,0.0
1555,themaskinvestor,1356224511222444039,CNN,759251,3,0.0
1556,thekingdude,21657697,fjarilslarv,518074227,3,0.0
1557,thekingdude,21657697,VenturaReport,976569885009485824,3,0.0
1558,thehighlifegame,2199852785,genuke1,3390061349,3,0.0
1559,thehighlifegame,2199852785,Flossy_gurl,2190527462,3,0.0
1560,thedjt_troll,883799396814606336,realTuckFrumper,55060090,3,0.0
1561,thedcleaks,1332043572401598470,JoeBiden,939091,3,0.0
1562,thecumglizzy,1389320054295212037,RRBmodel,843583091193106432,3,0.0
1563,thecpatrick,2832615839,KiwiJuanito,1032673668227366913,3,0.0
1564,thecpatrick,2832615839,DineshDSouza,91882544,3,0.0
1565,theclarkeisdark,1216002421807206401,newsmax,20545835,3,0.0
1566,theclarkeisdark,1216002421807206401,RepDLesko,996094929733652481,3,0.0
1567,theawkwardlefty,1192661718457028608,mhain144,1662509989,3,0.0
1568,theawkwardlefty,1192661718457028608,atrupar,288277167,3,0.0
1569,therealwombat1,756659591832866817,STabbytosavit,1034868411354861568,3,0.0
1570,therealwombat1,756659591832866817,TheDemocrats,14377605,3,0.0
1571,propc2020,424828064,RealPNavarro,1242534200634478593,3,0.0
1572,tonykevin,83694622,BBC,19701628,3,0.0
1573,tommyscroggins,879598382,ElijahSchaffer,350822109,3,0.0
1574,tomasocarthaigh,30493742,thehill,1917731,3,0.0
1575,tomadler,16472802,representus,757316918,3,0.0
1576,tomadler,16472802,JoeBiden,939091,3,0.0
1577,tom_norm,393641625,MeghanMcCain,23176276,3,0.0
1578,tn_nra,967914976248655872,WhiteHouse,1323730225067339784,3,0.0
1579,tn_nra,967914976248655872,StateDept,9624742,3,0.0
1580,tn_nra,967914976248655872,Richmond46,1351345610478284801,3,0.0
1581,tn_nra,967914976248655872,POTUS,1349149096909668363,3,0.0
1582,tn_nra,967914976248655872,BlackPressUSA,54575899,3,0.0
1583,tklemnyc,390764562,POTUS,1349149096909668363,3,0.0
1584,tklemnyc,390764562,JoeBiden,939091,3,0.0
1585,tkhoshtaghaza,1086683935399206912,WhiteHouse,1323730225067339784,3,0.0
1586,tjkid81,971013598578225152,thehill,1917731,3,0.0
1587,tjkid81,971013598578225152,SpeakerPelosi,15764644,3,0.0
1588,tonyiparmar,369814394,cnnbrk,428333,3,0.0
1589,tonykevin,83694622,BBCNewshour,30835585,3,0.0
1590,tjkid81,971013598578225152,HouseDemocrats,43963249,3,0.0
1591,tonykevin,83694622,bbcworldservice,786764,3,0.0
1592,troy5719,1618632518,POTUS,1349149096909668363,3,0.0
