,source,id_source,target,id_target,weights
16478,rr7lv,1686369542,crackers28,316613349,0.0
16479,rr7lv,1686369542,carnmcgrath,3439166177,0.0
16480,rr7lv,1686369542,bheathershaw1,909096254025605120,0.0
16481,rr7lv,1686369542,bartlett_mrs,2792218185,0.0
16482,rr7lv,1686369542,WhiteHouse,1323730225067339784,0.0
16483,rr7lv,1686369542,Wardmaryb,1659152678,0.0
16484,rr7lv,1686369542,VennieThompson3,1137120560310173696,0.0
16485,rr7lv,1686369542,TylerHarperGA,547081521,0.0
16486,rr7lv,1686369542,SymoneDSanders,2434051392,0.0
16487,rr7lv,1686369542,GOPChairwoman,2353605901,0.0
16488,rr7lv,1686369542,SallySp80,1387007104880422912,0.0
16489,rr7lv,1686369542,SOCALRE4U,1939325563,0.0
16490,rr7lv,1686369542,SDDNP,1084524458,0.0
16491,rr7lv,1686369542,RockHoppe77,1380550192060043267,0.0
16492,rr7lv,1686369542,POTUS,1349149096909668363,0.0
16493,rr7lv,1686369542,OhJack17,1398089983001518081,0.0
16494,rr7lv,1686369542,MayorBowser,976542720,0.0
16495,rr7lv,1686369542,JohnKasich,18020081,0.0
16496,rr7lv,1686369542,Jim9482,1194092260578791426,0.0
16497,rr7lv,1686369542,Got2Ask,3020266434,0.0
16498,rr7lv,1686369542,GStephanopoulos,17074440,0.0
16499,rr7lv,1686369542,GOPLeader,19739126,0.0
16500,sanjivmenezes,18550108,NATO,83795099,0.0
16501,sanjivmenezes,18550108,UN,14159148,0.0
16502,serenahrm,1329123577,hrw,14700316,0.0
16503,seanrohan32,1149823742987710464,CarlyJA22,2423008116,0.0
16504,seanrohan32,1149823742987710464,Murraykeen,767440335484121088,0.0
16505,seanrohan32,1149823742987710464,MikeBloomberg,16581604,0.0
16506,seanrohan32,1149823742987710464,MaureennKelly,2258182842,0.0
16507,seanrohan32,1149823742987710464,Lorrain22492203,1036770110634123264,0.0
16508,seanrohan32,1149823742987710464,LcsNusbaum,757275402188447744,0.0
16509,seanrohan32,1149823742987710464,LMLohrey,1588674588,0.0
16510,seanrohan32,1149823742987710464,KwikWarren,842432472,0.0
16511,seanrohan32,1149823742987710464,KimRuxton,1080280674,0.0
16512,seanrohan32,1149823742987710464,K_Thomas_Ross,809870913047035905,0.0
16513,seanrohan32,1149823742987710464,IlhanMN,783792992,0.0
16514,seanrohan32,1149823742987710464,IAmDawnM,759460497888542721,0.0
16515,seanrohan32,1149823742987710464,HuntyShadeFish,1411391430,0.0
16516,seanrohan32,1149823742987710464,GrandMasterE1,1470242049064681472,0.0
16517,seanrohan32,1149823742987710464,GOPLeader,19739126,0.0
16518,seanrohan32,1149823742987710464,FrankPKing,788075355856773120,0.0
16519,seanrohan32,1149823742987710464,FCDems,60639382,0.0
16520,seanrohan32,1149823742987710464,EthanStarr45,1374137325681319936,0.0
16521,seanrohan32,1149823742987710464,EricTrump,39349894,0.0
16522,seanrohan32,1149823742987710464,EaterSouls,757592858341830656,0.0
16523,seanrohan32,1149823742987710464,EMPRESSROOTSGAL,355075278,0.0
16524,seanrohan32,1149823742987710464,DrSamGirgis,2275337142,0.0
16525,seanrohan32,1149823742987710464,DrDooleyMD,2917736960,0.0
16526,seanrohan32,1149823742987710464,DonChar38643582,1212092656618094597,0.0
16527,seanrohan32,1149823742987710464,DavidTheNonBot,913203345053057024,0.0
16528,seanrohan32,1149823742987710464,DavidHe74063735,714872615639322624,0.0
16529,seanrohan32,1149823742987710464,DavidEMurray007,1006372080324153345,0.0
16530,seanrohan32,1149823742987710464,DSA_HWC,1128506225786642432,0.0
16531,seanrohan32,1149823742987710464,Natalie_Resist,1026521203601629188,0.0
16532,seanrohan32,1149823742987710464,NickKnudsenUS,798953701972938752,0.0
16533,seanrohan32,1149823742987710464,Ordinary1World,260947492,0.0
16534,seanrohan32,1149823742987710464,Strandjunker,1866938882,0.0
16535,seanrohan32,1149823742987710464,djhutch74,1184559507504095233,0.0
16536,seanrohan32,1149823742987710464,charliekirk11,292929271,0.0
16537,seanrohan32,1149823742987710464,callkurt,465268826,0.0
16538,seanrohan32,1149823742987710464,blitzkriegbauer,801590775570120709,0.0
16539,seanrohan32,1149823742987710464,alinnzy,216301461,0.0
16540,seanrohan32,1149823742987710464,achamer,19441009,0.0
16541,seanrohan32,1149823742987710464,aaarz368,1363590493,0.0
16542,seanrohan32,1149823742987710464,WestieMai,3021758809,0.0
16543,seanrohan32,1149823742987710464,ValH213,465100899,0.0
16544,seanrohan32,1149823742987710464,TulsiGabbard,26637348,0.0
16545,seanrohan32,1149823742987710464,SylviaMSoto2,730018121722036224,0.0
16546,seanrohan32,1149823742987710464,Sunshinetgo,29514337,0.0
16547,seanrohan32,1149823742987710464,StopTrump2020,797080559839309824,0.0
16548,seanrohan32,1149823742987710464,PattyP21668942,1057696593384742912,0.0
16549,seanrohan32,1149823742987710464,Spechal_K,2325437611,0.0
16550,seanrohan32,1149823742987710464,Songbirdmama1,1373107654927605764,0.0
16551,seanrohan32,1149823742987710464,Smilan317,2159907348,0.0
16552,seanrohan32,1149823742987710464,SimaforTX,1204145611131498499,0.0
16553,seanrohan32,1149823742987710464,SicilianaI,1371253829874954240,0.0
16554,seanrohan32,1149823742987710464,Samiknowsbest1,783709324270907392,0.0
16555,seanrohan32,1149823742987710464,SARA2001NOOR,942826806192861185,0.0
16556,seanrohan32,1149823742987710464,RoseSage6,1532587502606991361,0.0
16557,seanrohan32,1149823742987710464,RepBalderson,1037341536592310272,0.0
16558,seanrohan32,1149823742987710464,ReneeAlida,1306646638979624960,0.0
16559,seanrohan32,1149823742987710464,RearTodd,1335344795309371392,0.0
16560,seanrohan32,1149823742987710464,PressSec,1349170292564905988,0.0
16561,seanrohan32,1149823742987710464,CastlegateFilms,374394061,0.0
16562,seanrohan32,1149823742987710464,Carlos214Carlos,1335804572,0.0
16563,seanrohan32,1149823742987710464,gamma1309,196489162,0.0
16564,seanrohan32,1149823742987710464,CajunBlueAZ1,1089280833058291713,0.0
16565,seabiscuit7,23612936,POTUS,1349149096909668363,0.0
16566,seabiscuit7,23612936,LindseyGrahamSC,432895323,0.0
16567,sea_jeremy,191683774,kylegriffin1,32871086,0.0
16568,sdsunchaser,45879114,peterbakernyt,123327472,0.0
16569,sdsunchaser,45879114,farhip,18175442,0.0
16570,sdrevik,14470093,TxDPS,16651871,0.0
16571,sdrevik,14470093,TexasGuard,26814634,0.0
16572,sdrevik,14470093,MarshaBlackburn,278145569,0.0
16573,sdrevik,14470093,BPUnion,48177630,0.0
16574,sdmike1974,33690944,mcuban,16228398,0.0
16575,sdmike1974,33690944,FiringLineShow,979081759483719681,0.0
16576,sdlizlifestyle,20967528,TulsiGabbard,26637348,0.0
16577,sdlizlifestyle,20967528,MARCANDERSONNWO,171680227,0.0
16578,sdlizlifestyle,20967528,JoeBiden,939091,0.0
16579,sdlizlifestyle,20967528,BurgSkeletal,951100830488387586,0.0
16580,sdcinvancouver,107222308,rosemcgowan,46233559,0.0
16581,sdcinvancouver,107222308,politico,9300262,0.0
16582,sdcinvancouver,107222308,louisettegeiss,109423493,0.0
16583,sdcinvancouver,107222308,SarahAnnMasse,95376174,0.0
16584,sdanielfish,360321681,sreilly14,75867917,0.0
16585,scvegunta,50745705,BarackObama,813286,0.0
16586,scuttletrump,1967801035,lisamurkowski,18061669,0.0
16587,scuttletrump,1967801035,JoeBiden,939091,0.0
16588,scuttletrump,1967801035,ClyburnSC06,2389877058,0.0
16589,scrwf,1087636418,deniseinmc,288037429,0.0
16590,scrwf,1087636418,co_rapunzel4,837561853,0.0
16591,scriptdemon,908044162301403142,trinareyes,44132912,0.0
16592,seabiscuit7,23612936,SecMayorkas,1363682447695765510,0.0
16593,seabiscuit7,23612936,VP,803694179079458816,0.0
16594,seabiscuit7,23612936,bearzus,2908976678,0.0
16595,seanrohan32,1149823742987710464,1969Jefe,2990301409,0.0
16596,seanrohan32,1149823742987710464,BudGothmog44,414221776,0.0
16597,seanrohan32,1149823742987710464,BorisJohnson,3131144855,0.0
16598,seanrohan32,1149823742987710464,BlueR00n,1158739948926726144,0.0
16599,seanrohan32,1149823742987710464,BevanneTX,461747176,0.0
16600,seanrohan32,1149823742987710464,Batvan82,4557255793,0.0
16601,seanrohan32,1149823742987710464,BarackObama,813286,0.0
16602,seanrohan32,1149823742987710464,Babystring3,1154771531521777664,0.0
16603,seanrohan32,1149823742987710464,BDSmovement,46678624,0.0
16604,seanrohan32,1149823742987710464,BCOOL333,1145314909233848320,0.0
16605,seanrohan32,1149823742987710464,Allnkat,53056010,0.0
16606,seanrohan32,1149823742987710464,AOC,138203134,0.0
16607,seanrohan32,1149823742987710464,1Chance2020,1195538863118139393,0.0
16608,seanpea09074297,1266963486698921984,realDonaldTrump,25073877,0.0
16609,seagull4a,97739666,BBCWorld,742143,0.0
16610,seanmukherjee,278799076,GBNEWS,1339166129110065152,0.0
16611,sean_affordable,716842239813558272,jamesju88127244,1162406953638944768,0.0
16612,sean_affordable,716842239813558272,EoinHiggins_,277880167,0.0
16613,seamstressterry,105807128,seanfeucht,21837858,0.0
16614,seamstressterry,105807128,michaelgwaltz,833673914,0.0
16615,seamstressterry,105807128,RepBoebert,1342989756611907584,0.0
16616,seamstressterry,105807128,Johnny_Joey,381678556,0.0
16617,seamstressterry,105807128,JoeBiden,939091,0.0
16618,seamstressterry,105807128,JGilliam_SEAL,1873568736,0.0
16619,seal_2020,1299481869298184192,maxkeiser,20374262,0.0
16620,seal_2020,1299481869298184192,josephcurl,481676119,0.0
16621,seal_2020,1299481869298184192,DRUDGE,247723476,0.0
16622,seanrohan32,1149823742987710464,ewarren,357606935,0.0
16623,seanrohan32,1149823742987710464,garychristou,238682004,0.0
16624,sanjivmenezes,18550108,USAmbUN,1354525155238801413,0.0
16625,sebwrites,343956175,seanhannity,41634520,0.0
16626,senatecowards,1223328122294001664,GOPChairwoman,2353605901,0.0
16627,selliottbiology,759518484099366913,realDonaldTrump,25073877,0.0
16628,selliottbiology,759518484099366913,nuggetmommy,897982193783500800,0.0
16629,selliottbiology,759518484099366913,kurteichenwald,215207998,0.0
16630,selliottbiology,759518484099366913,joshscampbell,701750402786717696,0.0
16631,selliottbiology,759518484099366913,atrupar,288277167,0.0
16632,selliottbiology,759518484099366913,BBCWorld,742143,0.0
16633,sellingwhatever,36806735,BetoORourke,342863309,0.0
16634,seljimbo,2899162071,WGNNews,14790524,0.0
16635,seljimbo,2899162071,AmyJacobson,17172311,0.0
16636,selinb,23276169,WHSCI,890934534342148096,0.0
16637,selinb,23276169,OliveriJackie,1426787250063429633,0.0
16638,selinb,23276169,Joni_Looking,857936728165896204,0.0
16639,selinb,23276169,Blueequus775,833402240241065984,0.0
16640,sel_josh,815016813348188160,selenagomez,23375688,0.0
16641,sel_josh,815016813348188160,Vandetta_Josh,3240670448,0.0
16642,sel_josh,815016813348188160,GigcomI,2721977862,0.0
16643,sel_josh,815016813348188160,GQGECKO,4912606297,0.0
16644,sel_josh,815016813348188160,DebruyckerJosh,3110869834,0.0
16645,seekeroftruthtn,215461965,realDonaldTrump,25073877,0.0
16646,seekeroftruthtn,215461965,SpiroAgnewGhost,2323448533,0.0
16647,seek_the_grail,1042606090360434689,maggieNYT,93069110,0.0
16648,seek_the_grail,1042606090360434689,alexburnsNYT,79743108,0.0
16649,sectionprocess,30231542,jacksonrichman,2315586823,0.0
16650,sectionprocess,30231542,VP,803694179079458816,0.0
16651,sectionprocess,30231542,SenSchumer,17494010,0.0
16652,sectionprocess,30231542,POTUS,1349149096909668363,0.0
16653,senatecowards,1223328122294001664,Twitter,783214,0.0
16654,senilejoe46,1432331114044088322,jorymicah,58882633,0.0
16655,seniorchiefexw,1430105082423652352,Freedomranes87,1520905289003782144,0.0
16656,serafinagodfrey,3148783434,LindseyGrahamSC,432895323,0.0
16657,serenahrm,1329123577,USAmbUN,1354525155238801413,0.0
16658,serenahrm,1329123577,UNOCHA,21303235,0.0
16659,serenahrm,1329123577,RashidaTlaib,435331179,0.0
16660,serenahrm,1329123577,NewsFromAmnesty,42655291,0.0
16661,serenahrm,1329123577,Elizrael,18014005,0.0
16662,seraphannaleigh,1483847114,realDonaldTrump,25073877,0.0
16663,serafinagodfrey,3148783434,tedcruz,23022687,0.0
16664,serafinagodfrey,3148783434,realDonaldTrump,25073877,0.0
16665,serafinagodfrey,3148783434,michaeljknowles,31047836,0.0
16666,serafinagodfrey,3148783434,atrupar,288277167,0.0
16667,serafinagodfrey,3148783434,SenJohnKennedy,816683274076614656,0.0
16668,serafinagodfrey,3148783434,MSNBC,2836421,0.0
16669,serafinagodfrey,3148783434,ChuckCallesto,4765364386,0.0
16670,seniorchiefexw,1430105082423652352,Kristyann39,1511160608460312577,0.0
16671,sequi_simon,1348217168882753537,Stevef175,24371189,0.0
16672,sequi_simon,1348217168882753537,LeilaniDowding,1138519199289085952,0.0
16673,senzcomon,1453790713813028865,barbarastarrcnn,119048111,0.0
16674,senzcomon,1453790713813028865,WHCOS,1351284403801108481,0.0
16675,sentientbeing17,1220900616706383873,mtgreenee,826065164504006657,0.0
16676,sensible_adult,1166712038556622848,JoeBiden,939091,0.0
16677,senseidai,28670713,MysterySolvent,1094713876132872192,0.0
16678,senseidai,28670713,DNCWarRoom,4486093643,0.0
16679,senor_x654321,2238038432,DCoronell,174492304,0.0
16680,senor_cardinal,1468958874443026432,washingtonpost,2467791,0.0
16681,seniorchiefexw,1430105082423652352,ronbowMan27,1432740559127461901,0.0
16682,seniorchiefexw,1430105082423652352,ash_leyyy32,1430936885799518212,0.0
16683,secretshopper10,1017141344559685632,ksorbs,33608041,0.0
16684,sebwrites,343956175,realDonaldTrump,25073877,0.0
16685,seanrohan32,1149823742987710464,gutgremlins,56197305,0.0
16686,sebwrites,343956175,kelliwardaz,359403242,0.0
16687,searchingfor42,2871096880,DanPriceSeattle,2172596028,0.0
16688,searchingfor42,2871096880,CNN,759251,0.0
16689,searchingfor42,2871096880,CAPAction,15554922,0.0
16690,searchf47226719,1462307967273816068,JarrettRenshaw,21011811,0.0
16691,seanrohan32,1149823742987710464,ziggie_zaggie,1155651691859062784,0.0
16692,seanrohan32,1149823742987710464,walsht483,4026626980,0.0
16693,seanrohan32,1149823742987710464,sunsetsue2,1579009711,0.0
16694,seanrohan32,1149823742987710464,sonofnels,27364266,0.0
16695,seanrohan32,1149823742987710464,samicat1982,141392441,0.0
16696,seanrohan32,1149823742987710464,rtenews,8973062,0.0
16697,seanrohan32,1149823742987710464,realdillonroyal,860668400699396096,0.0
16698,seanrohan32,1149823742987710464,putinsgay,824704724117057536,0.0
16699,seanrohan32,1149823742987710464,peebsnjay,224426183,0.0
16700,seanrohan32,1149823742987710464,netanyahu,17061263,0.0
16701,seanrohan32,1149823742987710464,mickigreeneyes,1262944971633688576,0.0
16702,seanrohan32,1149823742987710464,mdnij34,558180233,0.0
16703,seanrohan32,1149823742987710464,markfromhalsey,3065748572,0.0
16704,seanrohan32,1149823742987710464,lunaticopresid1,1093732567986130949,0.0
16705,seanrohan32,1149823742987710464,lanechanged,2501224007,0.0
16706,seanrohan32,1149823742987710464,kpDodgers,2187129770,0.0
16707,seanrohan32,1149823742987710464,jvplive,78706973,0.0
16708,seanrohan32,1149823742987710464,johniadarola,25694156,0.0
16709,seanrohan32,1149823742987710464,jjz1600,392884284,0.0
16710,seanrohan32,1149823742987710464,jjsmokkieBOY57,989218016255709186,0.0
16711,seanrohan32,1149823742987710464,jgionova,753057467496558592,0.0
16712,seanrohan32,1149823742987710464,iskandrah,160304538,0.0
16713,seanrohan32,1149823742987710464,hethrobryryhale,232108922,0.0
16714,searchingfor42,2871096880,EricBoehlert,34643610,0.0
16715,searchingfor42,2871096880,FAMU_1887,29556786,0.0
16716,searchingfor42,2871096880,GOP_EthicsGhost,999988765664993281,0.0
16717,sebwrites,343956175,AmericaRpts,1351389181302493190,0.0
16718,sebwrites,343956175,jorymicah,58882633,0.0
16719,sebwrites,343956175,johnrobertsFox,20975060,0.0
16720,sebwrites,343956175,garyalanhenson,551508455,0.0
16721,sebwrites,343956175,TheFirstonTV,1182332284403376128,0.0
16722,sebwrites,343956175,TeamTrump,729676086632656900,0.0
16723,sebwrites,343956175,SteveRustad1,862315394,0.0
16724,sebwrites,343956175,Politics_PR,16711026,0.0
16725,sebwrites,343956175,LouDobbs,26487169,0.0
16726,sebwrites,343956175,JoeBiden,939091,0.0
16727,sebwrites,343956175,FoxNews,1367531,0.0
16728,sebwrites,343956175,ChrisJZullo,321774180,0.0
16729,sebwrites,343956175,BorisEP,76543481,0.0
16730,sebh1981,334929049,POTUS,1349149096909668363,0.0
16731,searchingfor42,2871096880,JRubinBlogger,218975278,0.0
16732,sebastospublius,416490624,rmayemsinger,372563164,0.0
16733,sebastospublius,416490624,OhNoSheTwitnt,149249831,0.0
16734,sebastiaocarmo,200321375,DelbarTavakoli,774362214,0.0
16735,searchingfor42,2871096880,mehdirhasan,130557513,0.0
16736,searchingfor42,2871096880,djrothkopf,402888514,0.0
16737,searchingfor42,2871096880,SteveRattner,401625957,0.0
16738,searchingfor42,2871096880,SenJeffMerkley,29201047,0.0
16739,searchingfor42,2871096880,RepAndyBiggsAZ,816652616625168388,0.0
16740,searchingfor42,2871096880,PressSec,1349170292564905988,0.0
16741,searchingfor42,2871096880,POTUS,1349149096909668363,0.0
16742,searchingfor42,2871096880,LisaMarieBoothe,121574367,0.0
16743,searchingfor42,2871096880,KeishaBottoms,305818748,0.0
16744,scriptdemon,908044162301403142,alfajean,868097380637331456,0.0
16745,scriptdemon,908044162301403142,MarkMetts3,942052965678047232,0.0
16746,scriptdemon,908044162301403142,MarkMeadows,963480595,0.0
16747,savvybizconsult,826282903818612743,MikeBloomberg,16581604,0.0
16748,sbaaronson,2555880805,Quicktake,252751061,0.0
16749,sbaaronson,2555880805,BlackRock,23756134,0.0
16750,sb_feldman,2411542056,esglaude,180535644,0.0
16751,sb_feldman,2411542056,NicolleDWallace,860555190,0.0
16752,sb_feldman,2411542056,DeadlineWH,860123351154556928,0.0
16753,sazzygram3,817361963965628418,thomaskaine5,860654500431880192,0.0
16754,sayitnspinit,781639819600490500,WMatterd,1270130932943552513,0.0
16755,sayinwhatever,985507718,axios,800707492346925056,0.0
16756,sayinwhatever,985507718,JRubinBlogger,218975278,0.0
16757,sayinwhatever,985507718,Breaking911,375721095,0.0
16758,sawnyaa,1090611570,mikepompeo,1163992520252153857,0.0
16759,savvycivics,1229870261849079808,jentaub,57362322,0.0
16760,savvycivics,1229870261849079808,TampaWoman1965,1348672208311345153,0.0
16761,savvybizconsult,826282903818612743,tylerjoshua80,2774583154,0.0
16762,savvybizconsult,826282903818612743,thematthill,235784044,0.0
16763,savvybizconsult,826282903818612743,thehill,1917731,0.0
16764,savvybizconsult,826282903818612743,people,25589776,0.0
16765,savvybizconsult,826282903818612743,newsmax,20545835,0.0
16766,savvybizconsult,826282903818612743,kenolin1,164679813,0.0
16767,savvybizconsult,826282903818612743,gtconway3d,471677441,0.0
16768,savvybizconsult,826282903818612743,fred_guttenberg,967027984426242053,0.0
16769,savvybizconsult,826282903818612743,WhiteHouse,1323730225067339784,0.0
16770,savvybizconsult,826282903818612743,USATODAY,15754281,0.0
16771,savvybizconsult,826282903818612743,TheRickWilson,19084896,0.0
16772,savvybizconsult,826282903818612743,TaraSetmayer,1591400760,0.0
16773,savvybizconsult,826282903818612743,TDucklo,349115430,0.0
16774,savvybizconsult,826282903818612743,SarahHuckabee,5509762,0.0
16775,sbjames2327,925787970111660032,Rachelmoor29,1359975564858118146,0.0
16776,sbjames2327,925787970111660032,mkraju,39155029,0.0
16777,sbrumlik87,4549875135,goodyweaver,230014111,0.0
16778,schachin,14125938,CatsforPeace2,1122337995594653696,0.0
16779,schatto3,839902097772527617,DavidJollyFL,2178681566,0.0
16780,schatto3,839902097772527617,DNC,722793491059769344,0.0
16781,schatto3,839902097772527617,CNNPolitics,13850422,0.0
16782,schatto3,839902097772527617,BarbMcQuade,20094409,0.0
16783,schatto3,839902097772527617,BarackObama,813286,0.0
16784,schatto3,839902097772527617,AmyMcGrathKY,2783231383,0.0
16785,schachin,14125938,littledeekay,477012156,0.0
16786,schachin,14125938,WhiteHouse,1323730225067339784,0.0
16787,schachin,14125938,RhymeCombinator,3551618667,0.0
